profile	1.1.0	1.1.0-e23cd7e4f-sm_86	cpu_arch=x86_64,gpu_arch=sm_86,cuda_version=12.2.140	# Last updated Tue Nov 18 14:51:46 2025

  total time	     percent	cum. percent	       calls	 time / call	          volume	name	aux	comment
   0.0150332	     33.1655	     33.1655	          79	 0.000190293	        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIdLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	# 82.65 Gflop/s, 118.47 GB/s, tuning took 0.004246 seconds at Tue Nov 18 14:51:46 2025
   0.0148714	     32.8086	     65.9741	          79	 0.000188245	        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIdLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	# 81.47 Gflop/s, 119.76 GB/s, tuning took 0.004181 seconds at Tue Nov 18 14:51:46 2025
  0.00660096	     14.5627	     80.5368	         448	 1.47343e-05	        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIsLi3ELi4EL21QudaReconstructType_s8ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	# 1067.49 Gflop/s, 364.73 GB/s, tuning took 0.002112 seconds at Tue Nov 18 14:51:46 2025
  0.00593864	     13.1016	     93.6384	         448	 1.32559e-05	        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIsLi3ELi4EL21QudaReconstructType_s8ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,commDim=0000,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	# 1156.88 Gflop/s, 405.40 GB/s, tuning took 0.002123 seconds at Tue Nov 18 14:51:46 2025
  0.00288358	     6.36163	         100	          24	 0.000120149	        4x8x8x32	N4quda6WilsonINS_9WilsonArgIdLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	# 93.27 Gflop/s, 157.09 GB/s, tuning took 0.003421 seconds at Tue Nov 18 14:51:45 2025

# Total time spent in asynchronous execution = 0.0453277 seconds
